nmi,quality_method,meter_number,date,unit_of_measure,tariff_description,00:00-00:30,00:30-01:00,01:00-01:30,01:30-02:00,02:00-02:30,02:30-03:00,03:00-03:30,03:30-04:00,04:00-04:30,04:30-05:00,05:00-05:30,05:30-06:00,06:00-06:30,06:30-07:00,07:00-07:30,07:30-08:00,08:00-08:30,08:30-09:00,09:00-09:30,09:30-10:00,10:00-10:30,10:30-11:00,11:00-11:30,11:30-12:00,12:00-12:30,12:30-13:00,13:00-13:30,13:30-14:00,14:00-14:30,14:30-15:00,15:00-15:30,15:30-16:00,16:00-16:30,16:30-17:00,17:00-17:30,17:30-18:00,18:00-18:30,18:30-19:00,19:00-19:30,19:30-20:00,20:00-20:30,20:30-21:00,21:00-21:30,21:30-22:00,22:00-22:30,22:30-23:00,23:00-23:30,23:30-00:00
6203808917,Actual,DZ114328,09/05/2026,kWh,consumption,0.238,0.238,0.238,0.238,0.238,0.225,0.238,0.238,0.225,0.238,0.238,3.600,1.100,0.800,0.988,1.100,0.225,0.013,0.000,0.050,0.100,0.000,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.013,0.000,0.088,0.200,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.288,0.275,0.275,0.388,0.913,0.463
6203808917,Actual,DZ114328,09/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.013,0.013,0.013,0.013,0.163,1.413,1.125,0.888,0.050,0.013,0.300,1.050,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,10/05/2026,kWh,consumption,0.788,0.500,0.900,0.550,0.600,0.238,0.238,0.238,0.225,0.238,0.238,2.450,0.225,0.238,0.225,0.175,0.700,0.438,0.050,0.238,0.013,0.025,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,1.013,0.013,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.513,1.200,2.525,2.863,1.825,1.425
6203808917,Actual,DZ114328,10/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.013,0.013,0.050,1.188,0.925,0.750,1.113,1.000,0.625,0.438,0.038,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,11/05/2026,kWh,consumption,1.400,1.388,1.325,1.338,0.588,1.350,1.575,1.875,1.863,1.825,1.800,3.325,0.650,0.263,0.363,0.125,0.613,1.038,0.500,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.000,0.013,0.213,6.925,5.663,0.550,0.350,0.338,0.988
6203808917,Actual,DZ114328,11/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.050,0.350,3.000,2.225,2.738,2.938,2.425,2.488,2.063,1.600,1.013,1.038,0.263,0.013,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,12/05/2026,kWh,consumption,1.438,0.888,0.463,0.263,0.250,0.250,0.238,0.250,0.250,0.238,0.238,0.613,0.575,0.238,0.225,0.225,0.925,0.400,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.013,1.088,1.063,0.288,0.988,1.125,0.250
6203808917,Actual,DZ114328,12/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.075,2.338,2.175,2.750,3.450,3.425,3.788,2.700,3.338,2.588,2.325,1.913,1.150,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,13/05/2026,kWh,consumption,0.263,0.250,0.238,0.250,0.250,0.250,0.250,0.250,0.250,0.238,0.250,0.250,0.250,0.350,0.238,0.375,1.113,0.538,0.213,0.638,0.088,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.838,0.588,0.338,0.363,0.300,0.238
6203808917,Actual,DZ114328,13/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.025,1.700,3.438,3.725,3.650,3.250,3.038,2.750,2.500,2.263,0.963,0.163,0.013,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,14/05/2026,kWh,consumption,0.238,0.225,0.238,0.225,0.225,0.238,0.225,0.225,0.225,0.225,0.425,0.350,0.225,0.350,0.263,0.950,0.988,0.363,0.000,0.013,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,1.400,1.225,0.975,0.375,0.763,0.800
6203808917,Actual,DZ114328,14/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.050,0.288,1.725,3.513,3.175,4.138,3.288,3.350,2.613,1.775,1.838,1.175,0.213,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,15/05/2026,kWh,consumption,1.575,1.313,1.313,1.500,1.338,1.338,1.338,1.338,1.338,1.350,1.325,6.713,6.838,7.500,7.625,7.600,7.375,5.550,5.550,2.538,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.188,1.938,0.700,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.813,0.525,0.338,0.538,0.700,0.613
6203808917,Actual,DZ114328,15/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.038,2.525,3.488,3.813,3.950,3.863,3.650,3.438,1.038,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,16/05/2026,kWh,consumption,1.263,1.650,1.338,1.250,1.238,1.238,1.238,1.238,1.250,1.463,1.250,6.800,6.888,6.275,2.675,1.175,0.025,0.000,0.013,0.000,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.375,0.500,1.338,1.350,1.400,1.363
6203808917,Actual,DZ114328,16/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.013,0.075,2.588,3.613,3.138,3.750,4.213,3.600,2.088,0.700,0.463,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,17/05/2026,kWh,consumption,1.750,1.525,1.550,2.775,1.375,1.388,1.263,0.900,0.513,0.863,0.838,6.438,6.325,4.050,0.725,0.238,0.138,0.025,0.025,0.000,0.000,0.013,0.025,0.038,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.213,0.013,0.013,0.975,3.475,6.013,2.438,0.350,0.263,0.263,0.238
6203808917,Actual,DZ114328,17/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,0.000,0.013,0.150,0.575,0.838,0.625,0.363,0.288,0.200,0.200,0.013,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,18/05/2026,kWh,consumption,0.250,0.250,0.238,0.225,0.238,0.238,0.225,0.238,0.225,0.225,0.225,0.225,0.225,0.238,0.238,0.150,0.250,0.763,0.050,0.000,0.175,0.300,0.013,0.375,0.538,0.638,0.263,0.263,0.188,0.013,0.000,0.013,0.000,0.000,0.000,0.800,0.888,0.663,0.488,0.350,0.475,0.350,0.488,0.913,1.275,1.188,0.913,0.288
6203808917,Actual,DZ114328,18/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,19/05/2026,kWh,consumption,0.275,0.250,0.263,0.350,0.250,0.250,0.250,0.363,0.250,0.238,0.238,0.325,0.275,0.475,0.238,0.925,1.000,0.625,0.113,0.013,0.025,0.013,0.000,0.013,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.038,0.075,0.013,0.013,0.050,0.900,0.588,0.363,0.275,1.188,1.088
6203808917,Actual,DZ114328,19/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.050,0.013,0.000,0.013,0.013,0.550,2.088,2.938,1.600,0.388,0.425,0.463,0.250,0.163,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,20/05/2026,kWh,consumption,0.300,0.250,0.250,0.250,0.250,0.238,0.250,0.250,0.263,0.250,0.325,1.038,0.813,0.250,0.250,0.925,0.975,0.638,0.075,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.025,1.950,1.550,1.300,0.350,0.300,0.275
6203808917,Actual,DZ114328,20/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.125,1.513,2.688,1.200,1.413,1.825,1.775,0.388,1.363,0.525,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,21/05/2026,kWh,consumption,0.250,0.250,0.263,0.238,0.238,0.238,0.238,0.238,0.238,0.238,0.238,1.063,0.638,0.238,0.238,0.663,0.913,0.638,0.025,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.950,1.050,1.225,1.025,1.225,0.313
6203808917,Actual,DZ114328,21/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.300,1.200,0.888,0.713,0.850,0.763,0.513,0.413,0.175,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,22/05/2026,kWh,consumption,0.275,0.250,0.313,0.288,0.250,0.263,0.250,0.238,0.250,0.250,0.238,0.863,0.600,1.125,1.150,1.113,0.988,0.700,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,1.488,1.050,1.263,1.263,0.825,0.650
6203808917,Actual,DZ114328,22/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.888,2.425,2.888,3.113,3.513,3.250,3.513,3.038,3.475,3.063,2.450,1.775,0.850,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,23/05/2026,kWh,consumption,1.325,0.625,0.613,0.413,0.538,0.250,0.300,0.263,0.263,0.250,0.250,0.250,0.238,0.250,0.638,0.213,0.025,0.000,0.063,0.300,0.013,0.000,0.025,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.025,1.363,2.075,2.650,2.075,2.425,2.950
6203808917,Actual,DZ114328,23/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.025,0.025,0.050,1.013,1.063,3.588,2.600,0.900,0.400,0.163,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,24/05/2026,kWh,consumption,1.888,1.663,1.338,1.150,0.250,0.225,0.225,0.238,0.263,0.275,0.238,5.813,5.850,5.863,5.825,6.550,5.775,6.375,7.125,6.975,7.100,1.788,0.575,0.250,0.050,0.150,0.025,0.013,0.025,0.000,0.000,1.975,1.563,0.000,0.125,0.763,5.775,7.063,1.925,1.863,1.650,1.788,1.400,0.350,0.400,1.113,1.663,1.925
6203808917,Actual,DZ114328,24/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,25/05/2026,kWh,consumption,1.713,2.425,0.813,0.663,0.363,0.300,0.288,0.288,0.425,0.288,0.288,0.325,0.338,0.675,0.538,0.250,0.463,0.963,0.888,0.250,0.125,0.025,0.000,0.025,0.013,0.000,0.038,0.013,0.013,0.713,0.025,0.013,0.013,0.000,0.000,0.013,0.000,0.375,1.000,0.400,0.913,0.863,1.200,0.500,1.225,0.463,0.850,0.838
6203808917,Actual,DZ114328,25/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.350,0.025,0.000,0.025,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,26/05/2026,kWh,consumption,0.288,0.275,0.288,0.313,0.375,0.338,0.275,0.263,0.763,0.438,0.638,0.800,0.713,0.263,0.275,1.113,1.100,0.950,0.363,0.463,0.038,0.000,0.025,0.013,0.025,0.013,0.013,0.013,0.000,0.525,0.363,0.475,0.000,0.000,0.000,0.100,1.225,1.225,1.225,1.238,1.225,2.388,7.000,7.663,7.550,6.063,6.288,7.150
6203808917,Actual,DZ114328,26/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.163,0.025,0.013,0.038,0.000,0.013,0.100,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,27/05/2026,kWh,consumption,6.900,6.913,5.275,1.988,1.288,1.350,1.263,1.250,1.250,1.250,1.400,0.263,0.375,0.250,0.250,0.400,0.238,0.900,0.588,0.213,0.050,0.538,6.363,2.938,0.763,1.288,1.100,0.125,0.563,0.538,0.025,0.025,0.013,0.013,0.000,0.013,0.013,0.375,0.875,0.600,0.913,1.313,0.913,1.113,1.488,1.700,1.513,2.200
6203808917,Actual,DZ114328,27/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,0.025,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,28/05/2026,kWh,consumption,2.050,1.800,1.963,1.813,1.838,1.088,0.913,0.988,0.863,0.850,0.863,5.900,2.313,0.850,0.838,0.863,1.663,1.650,0.475,0.763,0.075,1.300,1.538,0.113,0.063,0.125,0.625,0.200,1.225,0.825,0.325,2.338,1.488,1.300,1.350,1.588,1.400,6.750,5.875,5.000,1.300,1.050,0.963,2.325,1.900,1.775,1.700,1.675
6203808917,Actual,DZ114328,28/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,29/05/2026,kWh,consumption,0.500,0.313,0.288,0.300,0.450,0.300,0.563,0.375,0.300,0.413,0.288,0.288,0.575,1.388,1.225,1.338,0.100,0.013,0.013,0.113,0.013,0.000,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.300,0.625,0.425,0.838,0.400,1.688
6203808917,Actual,DZ114328,29/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.025,0.013,0.125,0.113,1.375,1.063,0.563,1.025,1.875,1.950,1.638,1.450,0.650,0.038,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,30/05/2026,kWh,consumption,0.563,0.500,0.300,0.288,0.300,0.750,0.325,0.275,0.288,0.638,0.725,0.750,0.488,0.288,0.275,0.238,0.500,1.138,1.113,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.013,0.725,1.363,1.475,1.088,0.738,0.938
6203808917,Actual,DZ114328,30/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.163,2.675,2.775,1.425,2.275,2.975,0.525,0.350,0.588,0.275,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,31/05/2026,kWh,consumption,0.500,0.663,1.650,1.600,0.288,0.250,0.275,0.288,0.275,0.275,0.275,5.813,5.838,5.813,3.463,0.550,0.525,0.025,0.013,0.013,0.163,0.288,0.038,0.025,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.000,0.013,0.000,0.000,0.000,0.025,0.663,0.313,0.988,1.213,0.625,0.288
6203808917,Actual,DZ114328,31/05/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.025,0.025,0.263,0.288,0.363,2.963,0.863,1.038,0.613,1.163,0.763,0.013,0.025,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,01/06/2026,kWh,consumption,0.275,0.263,0.325,0.288,0.263,0.263,0.263,0.275,0.263,0.263,0.263,2.925,1.013,0.775,0.250,0.950,0.888,0.588,0.025,0.000,0.000,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.025,0.013,0.013,0.013,1.463,2.050,2.425,0.613,0.375,0.375
6203808917,Actual,DZ114328,01/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.013,0.075,0.625,0.213,0.038,0.025,0.038,0.013,0.013,0.013,0.000,0.013,0.000,0.013,0.013,0.013,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,02/06/2026,kWh,consumption,0.363,0.375,1.175,0.925,0.275,0.275,0.275,0.275,0.275,0.300,0.750,0.638,0.513,0.525,0.488,0.450,1.050,0.625,0.113,0.013,0.025,0.588,0.150,0.200,0.013,0.013,0.025,0.025,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.575,0.450,0.375,1.063,1.313,1.225
6203808917,Actual,DZ114328,02/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.000,0.013,0.050,0.138,0.625,0.050,0.088,0.875,1.313,1.938,1.213,0.325,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,03/06/2026,kWh,consumption,0.363,0.313,0.325,0.313,0.325,0.313,0.313,0.313,0.300,0.313,0.313,0.313,0.313,0.588,0.300,0.300,0.925,0.863,0.150,0.038,0.025,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.013,2.113,0.888,1.300,1.425,0.663,0.775
6203808917,Actual,DZ114328,03/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.038,0.113,0.013,0.013,0.238,2.538,3.913,1.288,1.525,1.850,1.238,1.063,0.700,0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,04/06/2026,kWh,consumption,0.763,0.763,0.625,0.338,0.313,0.275,0.288,0.288,0.300,0.300,0.300,0.525,0.313,0.863,0.413,0.263,1.025,0.838,0.500,0.463,0.013,0.375,0.013,0.013,0.013,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.025,1.350,1.000,1.225,0.350,0.688,1.275
6203808917,Actual,DZ114328,04/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.038,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,05/06/2026,kWh,consumption,0.350,0.350,1.300,1.963,3.075,2.063,2.038,1.338,1.650,1.938,1.313,5.913,4.263,1.025,0.825,0.438,1.088,1.938,1.563,1.125,0.250,0.038,0.013,0.000,0.000,1.225,0.825,0.000,0.000,0.000,0.000,0.000,0.013,0.375,0.688,0.000,0.038,1.763,2.750,2.288,1.725,1.388,2.775,3.350,2.250,1.813,2.813,1.788
6203808917,Actual,DZ114328,05/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.038,0.000,0.200,1.300,0.938,0.638,0.550,2.450,2.188,1.463,0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,06/06/2026,kWh,consumption,1.900,2.463,1.425,1.438,1.313,1.288,0.875,0.288,0.288,0.288,0.275,5.863,5.913,5.563,1.863,0.325,0.250,0.875,0.563,0.200,0.238,0.088,0.113,0.163,0.038,0.013,0.013,0.013,0.013,0.038,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.288,0.300,1.075,0.400,0.300,0.288
6203808917,Actual,DZ114328,06/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.025,0.288,0.075,0.300,0.088,0.013,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,07/06/2026,kWh,consumption,0.288,0.275,0.288,0.288,0.275,0.275,0.288,0.263,0.275,0.275,0.275,0.275,0.275,0.275,1.200,1.175,0.250,0.025,0.025,0.000,0.025,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.775,1.275,1.263,1.263,0.650,0.300
6203808917,Actual,DZ114328,07/06/2026,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,0.025,0.025,1.750,2.575,2.338,0.425,0.713,0.575,0.563,0.100,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,08/06/2026,kWh,consumption,0.288,0.288,0.288,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.275,0.263,0.275,0.275,0.263,0.225,0.050,0.500,0.350,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.550,0.950,0.350,0.563,1.263,0.825
